Tienda,cluster,latitude,longitude,Nombre Tienda,Region
20008157,7,6.247868,-75.5657718,variedades guadaropan,region medellin
20008158,5,6.250286399999999,-75.54223490000003,villa de la torre,region medellin
20008159,4,6.247868,-75.5657718,kiosco leona,region medellin
20008160,0,6.2471409000000016,-75.54690219999998,la garantia,region medellin
20008161,3,6.1830508,-75.6423282,tienda madrid,region medellin
20008164,2,6.223059699999999,-75.56926849999998,el kiosko verde,region medellin
20008166,4,6.3076662999999975,-75.5580978,kiosko pilsen,region medellin
20008168,1,6.2494378,-75.54482089999998,la fortuna,region medellin
20008169,1,6.2346335,-75.5451362,la ventanita,region medellin
20008170,4,6.247675,-75.546155,billares la torre,region medellin
20008171,2,6.1789383,-75.6370005,granero ligia,region medellin
20008172,5,6.247675,-75.546155,el progreso,region medellin
20008173,3,6.250286399999999,-75.54223490000003,variedades la torre,region medellin
20008174,4,6.2471409000000016,-75.54690219999998,divisa la torre,region medellin
20008176,4,6.248475,-75.5388657,danna,region medellin
20008178,4,6.2509093,-75.54639689999998,ventana tere,region medellin
20008179,7,6.2900696,-75.5594193,el cuenta menos,region medellin
20008182,4,6.2900696,-75.5594193,legumbreria auto fresh,region medellin
20008183,1,6.250699,-75.54212820000002,las dos y,region medellin
20008185,2,3.4416092000000003,-76.5114985,panadería brayan,region cali
20008186,1,6.2842360999999975,-75.5517806,variedades migdonia,region medellin
20008190,4,6.250699,-75.54212820000002,tienda la 19,region medellin
20008192,1,6.2526373,-75.5611452,el porton,region medellin
20008193,7,6.2900696,-75.5594193,la ventana de araceli,region medellin
20008195,7,6.2523291,-75.5429913,plazoleta 2,region medellin
20008196,4,6.2523291,-75.5429913,autoservicios angeles,region medellin
20008197,1,6.253867,-75.5644761,kilómetro 1,region medellin
20008198,7,6.2321655,-75.536233,granero carlos mario,region medellin
20008199,4,6.249810900000001,-75.5449465,olga la ventanita,region medellin
20008200,2,3.4244897000000005,-76.5186141,super tieda mil dias,region cali
20008204,8,3.434454,-76.4888441,rapitienda mixta aqui hay de todo,region cali
20008205,0,6.252258299999999,-75.544246,golosinas y licores,region medellin
20008207,7,6.2242596,-75.58193990000002,reja azul,region medellin
20008208,1,6.2872748,-75.5486296,salsamentria mg,region medellin
20008210,8,6.2523291,-75.5429913,la villa,region medellin
20008211,2,3.2617697,-76.5403266,tienda la tia,region cali
20008212,4,6.2317745,-75.5379599,la chica,region medellin
20008213,3,6.2528294,-75.5601743,tienda mixta,region medellin
20008214,4,6.2518926,-75.54411640000002,tienda la terraza,region medellin
20008219,4,6.2870095999999975,-75.5472523,el último descanso,region medellin
20008220,4,3.3916835,-76.5582603,variedades lyd,region cali
20008226,5,6.25751,-75.574635,ventana la marina,region medellin
20008227,4,6.230653299999998,-75.60557399999998,en antojito,region medellin
20008231,7,6.2515978,-75.54748740000002,reja negra,region medellin
20008235,3,3.4294021,-76.4957728,tienda el castillo,region cali
20008237,1,6.2425902,-75.54455109999998,la rampla,region medellin
20008239,1,6.1861726,-75.6409422,revuenteria oscar,region medellin
20008245,2,3.4242227999999995,-76.48898270000002,tienda mixta luz,region cali
20008247,5,6.1861726,-75.6409422,vientos del sur,region medellin
20008252,5,3.3914230000000005,-76.55801740000003,rapitienda la gran conquista,region cali
20008255,5,6.2185308999999975,-75.6071396,tienda la esquina,region medellin
20008256,3,6.284238200000001,-75.5515307,el balsito,region medellin
20008258,1,6.252653899999999,-75.60643069999998,el rincón del mono,region medellin
20008259,0,3.4724583,-76.5126822,tienda mixta nani,region cali
20008262,4,6.1714664999999975,-75.5908231,tienda la esquina,region medellin
20008264,2,6.1903788,-75.5732814,la ventanita  blanca,region medellin
20008266,1,6.230653299999998,-75.60557399999998,carnes el manantial,region medellin
20008268,1,6.283642,-75.55137890000002,tienda la loma,region medellin
20008272,1,6.1852238,-75.65531810000002,la tienda de tio,region medellin
20008273,8,6.240171999999999,-75.54084870000001,buen vista,region medellin
20008274,3,6.249793899999999,-75.54189629999998,frutas y verduras,region medellin
20008275,2,6.1852215999999975,-75.65530140000001,precio correcto,region medellin
20008276,4,6.281743,-75.60836599999998,gloria de dios,region medellin
20008279,5,6.254874099999999,-75.540267,el faro,region medellin
20008280,8,6.1975164000000005,-75.55320809999998,el descanso,region medellin
20008282,4,6.239718,-75.54188,el more,region medellin
20008283,0,6.2500160000000005,-75.5410394,la esquina de gloria,region medellin
20008284,4,6.254396499999999,-75.5401882,tienda el poevenir,region medellin
20008286,4,6.254874099999999,-75.540267,el filo,region medellin
20008287,2,6.2553221,-75.5413871,la esquina del movimiento,region medellin
20008289,1,6.254958999999999,-75.5413185,el garaje,region medellin
20008292,4,6.2611845,-75.5653963,la reja verde,region medellin
20008294,2,6.2342775,-75.53567439999998,la cucha,region medellin
20008298,1,6.2812776,-75.55215229999997,albamar,region medellin
20008300,2,6.286999,-75.54750720000001,el ventiadero,region medellin
20008301,7,6.2870953,-75.5479615,mi pequeño negocio,region medellin
20008305,3,3.4236699999999995,-76.49333899999998,variedades willy,region cali
20008306,4,6.2490958,-75.5484376,tienda el milagro,region medellin
20008307,8,6.2857582,-75.54853440000002,los colegas,region medellin
20008312,7,6.254025,-75.56140400000002,la esquina,region medellin
20008313,7,3.4213279,-76.4654802,tienda mi mona,region cali
20008314,2,3.4257871,-76.49106929999998,tienda herli,region cali
20008318,1,6.2089066,-75.568322,tienda mixta safe,region medellin
20008320,8,3.4670427000000004,-76.50224920000002,carnes y verduras rs,region cali
20008321,1,6.202170499999999,-75.5589115,los guarin,region medellin
20008325,0,3.4666545,-76.50351049999998,miscelánea tucán,region cali
20008326,3,6.256031999999999,-75.579436,ventana café,region medellin
20008327,4,6.230449299999999,-75.5546355,ancami,region medellin
20008328,4,6.2412848,-75.5526287,tienda sara,region medellin
20008330,6,6.2483502,-75.5500047,mercados la treinta,region medellin
20008333,2,3.4246782,-76.49405420000002,variedades ivonn,region cali
20008334,3,6.2500897,-75.55035500000002,tienda yari,region medellin
20008335,0,6.2322064999999975,-75.5569229,merca fácil,region medellin
20008336,2,3.4642712,-76.5045706,la mona,region cali
20008338,1,6.230756599999999,-75.55606440000003,la candelaria,region medellin
20008339,1,6.2456491,-75.55842539999998,distrivaca,region medellin
20008340,1,6.2463042999999985,-75.5581206,pala beba,region medellin
20008341,1,6.2089066,-75.568322,granero la 40,region medellin
20008342,3,3.4638562999999998,-76.50601800000003,tienda mixta,region cali
20008344,0,6.2492733,-75.5508256,la tienda ofe,region medellin
20008345,8,6.230756599999999,-75.55606440000003,a su cucho,region medellin
20008346,0,3.3914052000000003,-76.55452559999998,tienda milady,region cali
20008347,0,3.4619751000000005,-76.5056642,tienda mixta,region cali
20008350,3,6.2482959000000005,-75.55082,manzayor,region medellin
20008352,7,3.4866011,-76.4919195,rancho y licores quetzal,region cali
20008354,7,6.2800137000000005,-75.5523984,tienda cami,region medellin
20008355,4,6.2791573,-75.55242179999998,tienda y licores los angeles,region medellin
20008356,0,6.252065,-75.61214509999998,el abuelo gozón,region medellin
20008357,8,6.2265247000000015,-75.53264159999998,la fortaleza,region medellin
20008358,7,3.429242,-76.4962312,tienda mixta,region cali
20008359,8,6.2791573,-75.55242179999998,la placita,region medellin
20008360,4,6.248258499999999,-75.56162259999998,donde el primo luiz,region medellin
20008362,8,6.2312195999999975,-75.5615448,carolina,region medellin
20008368,1,6.2311251,-75.6054444,reja café,region medellin
20008372,5,3.3956392,-76.5038806,tienda mixta any,region cali
20008375,1,6.2088879,-75.56832879999997,mercaodo,region medellin
20008379,2,6.248475,-75.5388657,videos el tio,region medellin
20008380,3,6.248956199999999,-75.544438,tienda german,region medellin
20008381,2,6.2524332000000005,-75.5422123,los pinos,region medellin
20008385,7,6.243033100000001,-75.54482759999998,uvita,region medellin
20008388,7,6.2445996999999975,-75.54493579999998,los paisas,region medellin
20008390,3,6.1975164000000005,-75.55320809999998,tienda rubi,region medellin
20008400,2,6.2441761,-75.54598849999998,la ventanita de gloria,region medellin
20008403,7,3.4229104,-76.5040709,licores jys,region cali
20008407,0,3.425668700000001,-76.4978821,tienda la esperanza,region cali
20008408,7,3.428718700000001,-76.49486999999998,tienda florez,region cali
20008409,1,6.251498799999999,-75.56088259999999,el mirador,region medellin
20008410,8,6.2422597,-75.5407518,granero aleja,region medellin
20008411,0,6.239429299999999,-75.5422471,tienda family,region medellin
20008412,4,6.2382943000000015,-75.55938950000002,granero julio,region medellin
20008415,1,6.2434147000000015,-75.54134090000002,tienda la cancha,region medellin
20008416,7,6.2476376,-75.56581530000003,don luis,region medellin
20008418,2,3.425668700000001,-76.4978821,rey de reyes rey de señores,region cali
20008420,1,6.246682,-75.56450799999998,tienda ancava,region medellin
20008421,8,3.3915094,-76.5571313,la tienda de jair,region cali
20008422,3,6.237638800000001,-75.5605838,tienda claro,region medellin
20008425,0,3.425668700000001,-76.4978821,tienda mixta,region cali
20008430,1,6.248643299999999,-75.53859320000002,tienda el parque,region medellin
20008431,0,3.4223932,-76.49921719999998,tienda yuliana,region cali
20008432,5,6.2420461,-75.5402056,merkaton la 56,region medellin
20008436,4,6.2420461,-75.5402056,mi bendicion,region medellin
20008437,1,6.2323282,-75.56106899999997,tienda nany,region medellin
20008439,1,6.2093912000000016,-75.57177440000002,tienda fatima,region medellin
20008441,4,6.234618599999999,-75.563244,brisas de quinta,region medellin
20008443,8,6.2068670999999975,-75.56489659999998,granero aristizabal,region medellin
20008444,1,6.251498799999999,-75.56088259999999,la ventanita,region medellin
20008447,1,6.207806099999999,-75.5664391,donde nelson,region medellin
20008451,4,6.2827131,-75.54549759999998,los chorros,region medellin
20008456,1,6.2403726,-75.53838359999997,la reja verde,region medellin
20008457,1,6.2433343999999975,-75.54341649999998,la marcela,region medellin
20008459,1,6.2080889999999975,-75.5645207,al gusto y algo más,region medellin
20008460,1,6.2817678999999975,-75.546679,la bendicion,region medellin
20008463,1,6.2377078999999975,-75.5411116,el may,region medellin
20008465,7,6.2474424000000015,-75.57455420000002,granero gerónimo,region medellin
20008467,5,6.2770489000000005,-75.55257399999998,tienda peluchín,region medellin
20008471,8,6.248174199999999,-75.54306120000003,plazoleta del 13 de novimbre,region medellin
20008472,2,6.2457954,-75.5605698,rafatiño,region medellin
20008474,1,6.2330086000000025,-75.55826090000002,tienda y papelería  juan,region medellin
20008479,3,6.2410235,-75.56508509999998,nicols,region medellin
20008483,4,6.2387844,-75.53941739999998,el ancianato,region medellin
20008487,1,6.2395742,-75.539082,carpa roja,region medellin
20008488,7,6.2759125,-75.55417779999998,el rosal,region medellin
20008490,2,6.248643299999999,-75.53859320000002,los mellizos,region medellin
20008492,4,6.248643299999999,-75.53859320000002,la virgen,region medellin
20008494,8,6.247939400000001,-75.5386824,la despensa,region medellin
20008498,1,6.2482478,-75.54175579999998,reja gris,region medellin
20008500,3,6.248643299999999,-75.53859320000002,el progreso,region medellin
20008504,8,6.2471967999999976,-75.5411392,el gangazo,region medellin
20008506,4,6.248600100000001,-75.5420386,punto del chorro,region medellin
20008507,7,6.283015,-75.54718000000003,el triunfo,region medellin
20008508,5,6.247305700000001,-75.5418428,autoservicio la 19,region medellin
20008511,1,6.2816461,-75.54799090000002,la margarita,region medellin
20008514,5,3.4497322,-76.53795269999998,rapitienda yurani,region cali
20008516,1,6.2407577000000005,-75.5725745,tienda fenix,region medellin
20008518,0,3.4190091,-76.47942069999998,tienda maelo,region cali
20008521,1,6.234399499999999,-75.55448919999998,la reja verde,region medellin
20008526,8,6.236990799999999,-75.5624614,los pacos,region medellin
20008527,0,3.4303407,-76.4843568,mixta,region cali
20008528,0,3.4606025,-76.5099795,tienda mixta,region cali
20008529,4,6.2364551,-75.55270879999998,la finquita,region medellin
20008534,3,6.2742584999999975,-75.5451444,uva de armonia,region medellin
20008536,8,3.4192005,-76.4786675,los cuñados,region cali
20008537,7,6.2382595,-75.5388438,el patio de emi,region medellin
20008538,1,6.2513678,-75.5977517,cataluña la 45,region medellin
20008543,7,6.244971500000001,-75.54575729999998,tienda la rebaja callejon,region medellin
20008547,7,6.274881099999999,-75.54854830000002,la irene,region medellin
20008548,7,6.2372039999999975,-75.5404848,granero la 54,region medellin
20008549,1,6.2718973,-75.5455798,tienda alvaro,region medellin
20008551,2,6.234941099999999,-75.5559186,granero el atardecer,region medellin
20008552,1,6.2781246999999984,-75.54934109999998,legumbreria abo,region medellin
20008554,0,3.4140283,-76.5170363,tienda mixta estevan,region cali
20008557,3,6.2438487,-75.56104640000002,carpita azul,region medellin
20008558,2,6.2369224,-75.5533136,el panson,region medellin
20008559,1,6.2804794999999976,-75.5545364,la banquita,region medellin
20008561,5,6.2388613999999984,-75.557638,fruver la 34,region medellin
20008563,4,6.243758700000001,-75.5614094,dulce maría,region medellin
20008565,1,6.2781102,-75.5487137,el golozo,region medellin
20008568,1,6.2448228,-75.5437004,las marías,region medellin
20008570,1,6.2737104000000015,-75.5467743,el buen precio,region medellin
20008573,1,6.2305082,-75.55517119999998,variedades el norro,region medellin
20008577,8,6.2767084,-75.54968869999998,la frontera,region medellin
20008578,1,6.2393038,-75.56292289999998,mero pan,region medellin
20008580,1,6.2421615,-75.54232009999998,tienda la mona,region medellin
20008581,1,6.243029,-75.54288989999998,la granja,region medellin
20008582,1,6.243029,-75.54288989999998,la union,region medellin
20008584,4,6.240349999999999,-75.543013,tienda la libertad,region medellin
20008585,1,6.250766899999999,-75.56131839999998,el descanso,region medellin
20008587,7,6.2418723,-75.5455703,minimercado el manuel,region medellin
20008588,1,6.2420829000000015,-75.5414945,tienda dario,region medellin
20008589,1,6.2412514,-75.54174119999998,los gaviones,region medellin
20008590,8,6.2425218000000005,-75.54276540000002,cancha corbide,region medellin
20008592,0,6.2427737,-75.5434953,leo,region medellin
20008593,1,6.2505133000000015,-75.55940890000002,mini mercado karen,region medellin
20008594,4,6.2425902,-75.54455109999998,la reja negra,region medellin
20008597,1,6.2418723,-75.5455703,la ventanita,region medellin
20008598,0,3.4769824000000003,-76.4854012,mini market mm,region cali
20008599,5,6.2377204000000015,-75.53817,calidad y ganancia,region medellin
20008602,0,6.2377204000000015,-75.53817,la judith,region medellin
20008605,0,3.4660626000000003,-76.4806574,rapitienda salome,region cali
20008606,0,6.235333199999999,-75.5360735,tienda la 10,region medellin
20008607,5,6.2381137,-75.5719046,la amenaza verde,region medellin
20008608,1,3.4671964,-76.4868426,surti manzana,region cali
20008609,7,6.235333199999999,-75.5360735,tienda mariana,region medellin
20008614,5,6.284238200000001,-75.5515307,autoservicio el mirador,region medellin
20008616,6,3.447559,-76.5416796,los comedores,region cali
20008618,0,6.244971500000001,-75.54575729999998,las tinajas,region medellin
20008625,1,6.271807,-75.5506875,ventana josefa,region medellin
20008627,2,3.3879872000000004,-76.5634528,tienda danny,region cali
20008628,1,6.2476376,-75.56581530000003,la reja negra,region medellin
20008633,1,6.2560252,-75.5382558,granero golondrinas,region medellin
20008634,1,6.2560252,-75.5382558,granero el eclipse,region medellin
20008635,8,6.2560252,-75.5382558,dyg,region medellin
20008637,1,6.254538999999999,-75.5607793,girasoles,region medellin
20008638,1,6.270445899999999,-75.55118620000002,tienda castañeda,region medellin
20008644,1,6.2560252,-75.5382558,granero el vecino,region medellin
20008645,1,6.2560252,-75.5382558,las 3 jotas,region medellin
20008646,1,6.250699,-75.54212820000002,el caribe,region medellin
20008650,4,3.4148437000000005,-76.49793249999998,tienda mixta,region cali
20008653,7,3.4514489,-76.540624,tienda bellavista,region cali
20008654,8,6.2377204000000015,-75.53817,choza azul el rey,region medellin
20008655,7,6.262366399999999,-75.5615344,tienda nueva,region medellin
20008656,3,3.2534345,-76.5342501,variedades santi,region cali
20008657,1,6.251576,-75.56068590000002,margara,region medellin
20008659,1,6.2457954,-75.5605698,granero el encanto,region medellin
20008661,8,6.2795223,-75.5569964,mercadito la 40,region medellin
20008663,1,6.239712,-75.541004,tienda la gloria,region medellin
20008664,5,6.2409666,-75.5404181,el coco,region medellin
20008666,7,6.2768793,-75.54818540000002,el mana,region medellin
20008667,7,6.278932900000001,-75.54830810000001,nuevo empujon,region medellin
20008670,4,6.2086652,-75.57022950000002,manantial,region medellin
20008674,8,6.2570065,-75.56367270000001,tienda mixta el fercho,region medellin
20008681,1,6.280223599999999,-75.54810839999998,dios con nosotros,region medellin
20008684,3,6.2423512,-75.5540637,la reja blanca de checho,region medellin
20008686,2,6.228256299999999,-75.5444278,yuyi,region medellin
20008688,3,6.2406336,-75.5826551,juan paisa,region medellin
20008689,1,6.2802137,-75.548103,todo bien,region medellin
20008690,8,6.2503813999999975,-75.56371309999999,fmp,region medellin
20008694,2,3.4162065000000004,-76.5321122,tienda mixta,region cali
20008704,1,6.2768793,-75.54818540000002,panadería la 85,region medellin
20008705,3,3.4207323000000014,-76.50190009999999,tienda caro,region cali
20008708,4,6.237075,-75.52906449999998,tienda marina,region medellin
20008709,1,6.2528294,-75.5601743,granero las letras,region medellin
20008710,1,6.236532299999999,-75.53889620000002,el puntazo,region medellin
20008712,3,6.2364814000000015,-75.53069140000002,la abuela,region medellin
20008716,8,6.2332823,-75.5396713,tienda josé nicolas,region medellin
20008717,8,6.174753599999999,-75.6421293,el fruver de la esquina,region medellin
20008718,2,6.2355636,-75.5335204,abarrotes y carnicería castro,region medellin
20008720,1,6.2775924000000005,-75.55480419999998,el buen precio,region medellin
20008724,2,6.235958399999999,-75.52905329999999,tienda amarilla,region medellin
20008725,7,6.234649,-75.525159,tienda karol,region medellin
20008728,7,6.2364814000000015,-75.53069140000002,variedades maría,region medellin
20008729,3,6.235333199999999,-75.5360735,la tiendita,region medellin
20008730,4,6.2476376,-75.56581530000003,el descanzo,region medellin
20008731,4,6.2509986,-75.55803019999998,divina misericordia,region medellin
20008732,3,6.251364199999999,-75.57480100000002,la ventanita,region medellin
20008736,1,6.271368499999999,-75.54885440000002,mercado sunami,region medellin
20008739,1,6.2338288,-75.53935489999998,la portada,region medellin
20008740,1,6.2331043,-75.5363624,la esquina,region medellin
20008741,7,6.2331401,-75.5369738,caicedo,region medellin
20008742,1,6.180388799999999,-75.61072949999998,helio,region medellin
20008745,8,6.2337191,-75.53454649999998,la bendición,region medellin
20008747,5,6.1793419,-75.60889499999998,palo rafa,region medellin
20008748,2,6.3007665,-75.5854792,minimercado el descanso,region medellin
20008750,1,6.2337191,-75.53454649999998,la reja blanca,region medellin
20008752,1,6.3007665,-75.5854792,el mirador,region medellin
20008753,1,6.180532200000001,-75.6082152,variedades sarita,region medellin
20008755,7,6.2497206,-75.55974029999999,la mona,region medellin
20008756,7,6.2994395,-75.58247320000002,vista oriente,region medellin
20008757,3,6.177570100000001,-75.6079146,eliecer botero,region medellin
20008758,1,6.181379,-75.60904699999998,mixta j r,region medellin
20008761,7,6.1751763,-75.6518806,variedades ana,region medellin
20008762,7,6.3003626,-75.5850871,granero la 86,region medellin
20008765,0,6.235456399999999,-75.53404029999999,él mono,region medellin
20008768,2,6.2958487000000005,-75.577624,ana maly,region medellin
20008770,1,6.2997987,-75.5850933,los del verde,region medellin
20008781,4,6.175382900000002,-75.6509307,los pitufos,region medellin
20008783,3,6.2355636,-75.5335204,la guarida de lucho,region medellin
20008784,4,6.3000392,-75.58365570000002,la economia,region medellin
20008785,1,6.2141281,-75.58488620000001,paraiso,region medellin
20008792,2,6.299062999999999,-75.585262,divino niño,region medellin
20008794,5,6.1803456,-75.6125481,tienda alzate,region medellin
20008795,2,6.2354299000000015,-75.5915608,tienda y lengumbria el paisa,region medellin
20008796,7,6.299987199999999,-75.5847512,la esquina dorada,region medellin
20008797,0,6.1803456,-75.6125481,la ventana de gloria,region medellin
20008800,4,6.178886599999999,-75.6126661,ventana cafe,region medellin
20008801,0,6.178631200000001,-75.6131187,catu tienda,region medellin
20008808,4,6.251305299999999,-75.5680916,carpa azul,region medellin
20008811,1,6.1782181,-75.6125354,maria auxiliadora,region medellin
20008812,1,6.177703599999999,-75.6133605,autoservicio breyder,region medellin
20008813,7,6.1768754,-75.6127848,los 12,region medellin
20008822,1,6.2346794,-75.5400293,el encanto,region medellin
20008823,1,6.2994395,-75.58247320000002,la 87,region medellin
20008826,6,6.300102799999999,-75.5849214,el mono,region medellin
20008828,4,6.1770149000000005,-75.6073062,tienda juliana,region medellin
20008830,2,6.1788221,-75.6106568,finquita lg,region medellin
20008833,1,6.299987199999999,-75.5847512,mercados picachito,region medellin
20008834,1,6.302718,-75.58386879999998,minimercado flores,region medellin
20008836,0,6.299459,-75.584913,la estación,region medellin
20008837,4,6.236766200000001,-75.52838679999998,la mona,region medellin
20008838,0,6.2343807,-75.5277012,tienda james,region medellin
20008839,2,6.234547,-75.52710090000002,la tienda de mario,region medellin
20008841,5,6.234649,-75.525159,el esquinazo,region medellin
20008842,7,6.2343807,-75.5277012,variedades rl,region medellin
20008844,7,6.236766200000001,-75.52838679999998,los pinos,region medellin
20008845,0,6.235498499999999,-75.52775179999998,tienda jeny,region medellin
20008846,3,6.2347889,-75.5265891,la palmera,region medellin
20008847,4,6.236213200000001,-75.5327281,la ventanitq,region medellin
20008854,8,3.5302172999999994,-76.29931459999997,mercaahorro,region cali
20008855,0,3.4279488,-76.4865397,tienda mixta el paisa,region cali
20008860,4,6.2324635000000015,-75.60841690000002,tienda el paisa,region medellin
20008861,1,6.220040399999999,-75.6065942,la esquuna,region medellin
20008862,2,6.178296,-75.6096566,tienda pao,region medellin
20008863,5,6.237306200000001,-75.5438764,él son,region medellin
20008864,8,6.238268199999999,-75.54429979999998,el galeón de sanjose,region medellin
20008868,1,6.2974421,-75.5850313,tienda d y d,region medellin
20008870,1,6.2954403,-75.5842163,mercados el lago,region medellin
20008871,1,6.2496218999999975,-75.56580090000001,rendidor,region medellin
20008873,4,6.1759507000000005,-75.61393129999998,la granja,region medellin
20008874,1,6.2948919000000005,-75.58657149999998,caro,region medellin
20008876,4,6.241529799999999,-75.54754900000002,tienda la 52,region medellin
20008877,1,6.287728899999999,-75.55018989999998,tienda el coste,region medellin
20008878,4,6.1743276,-75.61489949999998,granero kenie,region medellin
20008879,3,6.220040399999999,-75.6065942,reja cafe,region medellin
20008881,3,6.2956761,-75.58480870000002,la pasión verde,region medellin
20008882,7,6.2422144,-75.54844150000002,yiya,region medellin
20008884,4,6.1765092999999975,-75.6130838,tienda el paisa,region medellin
20008887,3,6.2432482,-75.5511932,berlis,region medellin
20008890,1,6.295178,-75.58345299999998,tienda consuelo,region medellin
20008894,1,6.2974421,-75.5850313,sultana,region medellin
20008895,8,6.298329799999999,-75.5859253,la colmena,region medellin
20008896,4,6.2497751999999975,-75.5632651,la reja gris,region medellin
20008897,4,6.2967835,-75.58278890000003,el bucanero,region medellin
20008898,1,6.2299989,-75.6054961,restaurante sandra,region medellin
20008901,1,6.175016299999999,-75.6134278,gene pabon,region medellin
20008910,3,3.4243958,-76.4996998,tienda y licores,region cali
20008916,3,6.251332,-75.564977,tienda beza,region medellin
20008920,1,6.173248099999999,-75.6174178,tienda los lopez,region medellin
20008921,8,6.2347183999999976,-75.5283234,minimercado la,region medellin
20008922,8,6.2331129,-75.5279975,tienda jose,region medellin
20008923,3,3.4312025,-76.47268879999999,mixta,region cali
20008926,0,6.209785999999999,-75.5680845,villa sierra,region medellin
20008927,1,6.2110712,-75.5865626,cafetería manuela,region medellin
20008928,8,6.269239499999999,-75.59511820000002,sagrado corazón,region medellin
20008929,1,6.2954403,-75.5842163,la llanura,region medellin
20008933,0,6.2301433999999976,-75.5285976,tienda luz,region medellin
20008934,1,6.198534899999999,-75.556488,las delicias de la negra,region medellin
20008935,3,6.2367056,-75.5313405,la carpita amarilla,region medellin
20008936,0,6.250147399999999,-75.5602214,doña elena,region medellin
20008937,1,6.2448448,-75.54734429999998,la ventanita,region medellin
20008940,1,6.2448448,-75.54734429999998,la finquita,region medellin
20008942,4,6.233951200000001,-75.52627319999998,la amistad,region medellin
20008946,4,6.310010699999999,-75.5654543,robby,region medellin
20008950,1,6.2355636,-75.5335204,aa,region medellin
20008953,2,6.2299989,-75.6054961,doña blanca,region medellin
20008954,1,6.1884457,-75.5951401,la 79,region medellin
20008955,1,6.310010699999999,-75.5654543,la ventanita,region medellin
20008956,1,6.2200563,-75.60666870000001,granero el favorito,region medellin
20008958,3,6.311115099999999,-75.5640082,carpa roja,region medellin
20008960,1,6.311313999999999,-75.56337979999998,reja verde,region medellin
20008966,8,6.298648,-75.5828537,mercados rowal,region medellin
20008969,1,6.299901999999999,-75.58212499999998,granero mixto coqui,region medellin
20008971,1,6.310764,-75.5620686,la 118,region medellin
20008974,1,6.3100716,-75.562506,abarrotes la gran fe,region medellin
20008977,4,6.266456499999999,-75.5931835,charcutería licor detodito,region medellin
20008978,0,6.3089739,-75.56148909999997,ventana irla,region medellin
20008979,8,6.3035761,-75.5823406,mercados duque,region medellin
20008984,8,6.3035761,-75.5823406,duque,region medellin
20008986,2,6.2200563,-75.60666870000001,reja gris,region medellin
20008987,1,6.220057,-75.60644079999999,mercados uno,region medellin
20008991,1,6.1707423,-75.6397467,legumbreria gloria,region medellin
20008992,3,6.254105,-75.56739900000002,miselanias las milas,region medellin
20008995,4,6.248774399999999,-75.5601325,la costeña,region medellin
20008999,1,6.229996400000001,-75.60549540000002,mercados la 83,region medellin
20009001,1,6.229996400000001,-75.60549540000002,tienda william,region medellin
20009004,1,6.2967835,-75.58278890000003,tienda miramar,region medellin
20009005,4,6.298258199999999,-75.5833768,lo mejor en dulce,region medellin
20009006,4,6.254105,-75.56739900000002,la amistad,region medellin
20009011,1,6.2497795,-75.5663761,el descanso,region medellin
20009012,3,6.2497795,-75.5663761,tienda jose,region medellin
20009015,1,6.1840649,-75.6013777,tienda mixta kevin,region medellin
20009020,2,6.269239499999999,-75.59511820000002,la esquina del sabor,region medellin
20009025,2,6.3084324,-75.57194249999998,la gran esquina,region medellin
20009026,5,6.219993,-75.5985515,tienda sofy,region medellin
20009027,5,6.2194775,-75.5975321,las dos palmas,region medellin
20009028,4,6.3067872000000005,-75.57168850000002,tienda polanco,region medellin
20009029,1,6.3037201,-75.58142029999998,antojito,region medellin
20009030,1,6.3039314000000015,-75.58121349999998,tienda luz,region medellin
20009032,7,6.178673799999999,-75.6070218,la bendicion,region medellin
20009034,4,6.1786046,-75.60567940000001,tienda ruby,region medellin
20009035,2,6.2178809999999975,-75.59298299999998,frutas la finca,region medellin
20009036,8,6.2178809999999975,-75.59298299999998,mercado 2,region medellin
20009037,5,6.2345248,-75.5961499,la observación,region medellin
20009038,4,6.304201000000001,-75.58108100000003,la ventana de ospina,region medellin
20009039,1,6.304718900000001,-75.5807871,divino niño,region medellin
20009040,0,3.4276848,-76.4762652,mixta,region cali
20009043,1,6.3076981,-75.56894399999999,salsamentaria el cari peludo,region medellin
20009044,5,6.1773843999999976,-75.6066085,tienda isaac,region medellin
20009045,7,6.173652099999999,-75.6174412,ventanita sandra,region medellin
20009046,1,6.3079058,-75.56698990000002,tienda don ew,region medellin
20009051,8,6.169106999999999,-75.6267608,granero mixto el desvare,region medellin
20009055,4,6.219418999999999,-75.5974706,luzam,region medellin
20009057,7,6.167097399999999,-75.61480290000002,frutos y verduras,region medellin
20009058,8,6.1854797,-75.60440159999997,tienda las escalitas,region medellin
20009059,1,6.310219099999999,-75.56795190000003,mercados amalfi,region medellin
20009062,8,6.192181100000001,-75.5979898,tienda paula,region medellin
20009063,1,6.192181100000001,-75.5979898,tienda luciana,region medellin
20009064,4,6.310635899999999,-75.5662667,mi viejo,region medellin
20009065,3,3.4748091,-76.47833589999998,tienda mixta patricia,region cali
20009066,1,6.3024966,-75.5781081,mercados amariles,region medellin
20009069,0,3.4716409,-76.5024667,tienda y variedades yuhel,region cali
20009071,0,3.457361,-76.48183600000002,salsamentaria mixta ian,region cali
20009072,7,6.3012882,-75.5766063,tienda ofelia,region medellin
